e_id;geo_name;loc;geonamesid;time;time_norm;actor
1532;University of Oxford;[u'51.7611 -1.2534'];;29 August 1912;1912-08-29;Geoffrey Grigson
1533;University of Oxford;[u'51.7611 -1.2534'];;29 August 1912;1912-08-29;Charles Madge
1534;University of Oxford;[u'51.7611 -1.2534'];;1934;1934-01-01;Jules Verne
1535;University of Oxford;[u'51.7611 -1.2534'];;1934;1934-01-01;E. M. Forster
1536;University of Oxford;[u'51.7611 -1.2534'];;1942;1942-01-01;Francis Scarfe
1537;University of Liverpool;[u'53.406 -2.967'];6544549;1948;1948-01-01;Winthrop Mackworth Praed
1538;Glamorgan;[u'51.666666666667 -3.6666666666667'];2648605;29 August 1912;1912-08-29;Matthew Arnold
1539;Tyneside;[u'54.9875 -1.4583333333333'];2635268;29 August 1912;1912-08-29;Matthew Arnold
1540;University of Durham;[u'54.773 -1.574'];;29 August 1912;1912-08-29;Matthew Arnold
1541;Gateshead;[u'54.95 -1.6'];2648773;1934;1934-01-01;Geoffrey Grigson
1542;South Korea;[u'36 128'];1835841;21 January 1983;1983-01-21;Sumi Jo
1543;Arizona;[u'34.286667 -111.656944'];5551752;21 January 1983;1983-01-21;Sumi Jo
1544;Cuban Missile Crisis;[u'23.1166 -82.3885'];;1971;1971-01-01;Richard Benjamin
1545;Cuban Missile Crisis;[u'23.1166 -82.3885'];;1971;1971-01-01;Paul Sylbert
1546;Nepal;[u'26.533333333333 86.733333333333'];1282988;11 July 1912;1912-07-11;E. A. Smythies
1547;United Kingdom;[u'54 -2'];2635167;1873;1873-01-01;Frank Kingdon-Ward
1548;Dehradun;[u'30.325 78.046111111111'];6954188;1873;1873-01-01;Frank Kingdon-Ward
1549;Nainital;[u'29.38 79.45'];1262117;1873;1873-01-01;Frank Kingdon-Ward
1550;Kathmandu;[u'27.716666666667 85.366666666667'];1283240;1873;1873-01-01;Frank Kingdon-Ward
1551;Sarawak;[u'3.03805556 113.78111111'];1733038;1873;1873-01-01;Frank Kingdon-Ward
1552;Alps;[u'46 10'];2661786;1912;1912-01-01;Frank Kingdon-Ward
1553;Pyrenees;[u'42.666666666667 1'];3112616;1912;1912-01-01;Frank Kingdon-Ward
1554;Balliol College;[u'51.75444444 -1.2575'];;1873;1873-01-01;Frank Kingdon-Ward
1555;Uttar Pradesh;[u'26.85 80.91'];1253626;11 July 1912;1912-07-11;E. A. Smythies
1556;House of Commons;[u'51.499888888889 -0.12466666666667'];;16 November 1643;1643-11-16;Sir Alfred Hickman, 1st Baronet
1557;Germany;[u'51 10'];2921044;2004;2004-01-01;Franz Müntefering
1558;Germany;[u'51 10'];2921044;2004;2004-01-01;John W. Snow
1559;Stern;[u'53.544722 9.981944'];;2004;2004-01-01;Franz Müntefering
1560;Düsseldorf;[u'51.216666666667 6.8166666666667'];6553022;2004;2004-01-01;Franz Müntefering
1561;Melbourne;[u'-37.820555555556 144.96138888889'];2158177;late 2009;2009-01-01;Tim Rogers
1562;Melbourne;[u'-37.820555555556 144.96138888889'];2158177;late 2009;2009-01-01;Paul Weller
1563;Santander;[u'43.466666666667 -3.8'];6360720;11 November 1825;1825-11-11;Alexander Francis Lydon
1564;Santander;[u'43.466666666667 -3.8'];6360720;11 November 1825;1825-11-11;Baden Powell
1565;Nottinghamshire;[u'53.166666666667 -1'];2641169;11 November 1825;1825-11-11;Alexander Francis Lydon
1566;The Great Exhibition;[u'51.5032 -0.1697'];;1856;1856-01-01;Alexander Francis Lydon
1567;Sri Guru Gobind Singh College of Commerce;[u'28.6983 77.1526'];;2010;2010-01-01;Digangana Suryavanshi
1568;Sri Guru Gobind Singh College of Commerce;[u'28.6983 77.1526'];;10 October 1988;1988-10-10;Apara Mehta
1569;Sri Guru Gobind Singh College of Commerce;[u'28.6983 77.1526'];;10 October 1988;1988-10-10;Mona Vasu
1570;New Delhi;[u'28.7 77.2'];1261481;10 October 1988;1988-10-10;Apara Mehta
1571;Delhi;[u'28.666666666667 77.216666666667'];1273294;10 October 1988;1988-10-10;Apara Mehta
1572;Meera Bagh;[u'28.8 77.03'];;10 October 1988;1988-10-10;Apara Mehta
1573;University of Delhi;[u'28.5843 77.1629'];;2010;2010-01-01;Digangana Suryavanshi
1574;Gasan;[u'13.316666666667 121.85'];1713154;May 15, 2013;2013-05-15;Regina Ongsiako Reyes
1575;Gasan;[u'13.316666666667 121.85'];1713154;May 15, 2013;2013-05-15;Carmencita Reyes
1576;Gasan;[u'13.316666666667 121.85'];1713154;May 15, 2013;2013-05-15;Lord Allan Jay Velasco
1577;Santa Cruz;[u'13.476666666667 122.02666666667'];1688271;May 15, 2013;2013-05-15;Regina Ongsiako Reyes
1578;Torrijos;[u'13.316666666667 122.08333333333'];1681392;May 15, 2013;2013-05-15;Regina Ongsiako Reyes
1579;Buenavista;[u'13.25 121.95'];1723409;May 15, 2013;2013-05-15;Regina Ongsiako Reyes
1580;Marinduque;[u'13.4 121.96666666667'];1700902;May 13, 2013;2013-05-13;Lord Allan Jay Velasco
1581;Romblon;[u'12.55 122.28333333333'];1691537;May 15, 2013;2013-05-15;Regina Ongsiako Reyes
1582;Boac;[u'13.45 121.83333333333'];1724576;May 15, 2013;2013-05-15;Regina Ongsiako Reyes
1583;Mogpog;[u'13.483333333333 121.86666666667'];1699428;May 15, 2013;2013-05-15;Regina Ongsiako Reyes
1584;Marinduque;[u'13.4 121.96666666667'];1700902;2003;2003-01-01;Jose Antonio N. Carrion
1585;Shanxi;[u'37.873333333333 112.56444444444'];1795912;1882;1882-01-01;Dwight Lyman Moody
1586;Shanxi;[u'37.873333333333 112.56444444444'];1795912;1882;1882-01-01;Charles Studd
1587;Shanxi;[u'37.873333333333 112.56444444444'];1795912;November 1899;1899-11-01;Algernon Stanley Smith
1588;Trinity College;[u'52.206944444444 0.11694444444444'];7302218;19 March 1861;1861-03-19;Dwight Lyman Moody
1589;Berkeley Square;[u'51.509722222222 -0.14583333333333'];;19 March 1861;1861-03-19;Dwight Lyman Moody
1590;Repton School;[u'52.8409 -1.551'];;19 March 1861;1861-03-19;Dwight Lyman Moody
1591;Switzerland;[u'46.798562 8.231973'];2658434;June 10, 1885;1885-06-10;David Hilbert
1592;Switzerland;[u'46.798562 8.231973'];2658434;June 10, 1885;1885-06-10;Felix Klein
1593;Switzerland;[u'46.798562 8.231973'];2658434;June 10, 1885;1885-06-10;Hermann Minkowski
1594;Switzerland;[u'46.798562 8.231973'];2658434;June 10, 1885;1885-06-10;Leonard Eugene Dickson
1595;Switzerland;[u'46.798562 8.231973'];2658434;June 10, 1885;1885-06-10;Emmy Noether
1596;Switzerland;[u'46.798562 8.231973'];2658434;June 10, 1885;1885-06-10;Helmut Hasse
1597;Göttingen;[u'51.533888888889 9.9355555555556'];2918632;June 10, 1885;1885-06-10;David Hilbert
1598;Göttingen;[u'51.533888888889 9.9355555555556'];2918632;1904;1904-01-01;Leonhard Euler
1599;Göttingen;[u'51.533888888889 9.9355555555556'];2918632;1904;1904-01-01;Plotinus
1600;Göttingen;[u'51.533888888889 9.9355555555556'];2918632;1904;1904-01-01;Georg Wilhelm Friedrich Hegel
1601;Göttingen;[u'51.533888888889 9.9355555555556'];2918632;1904;1904-01-01;Johann Heinrich Lambert
1602;University of Zurich;[u'47.374722222222 8.5483333333333'];;June 10, 1885;1885-06-10;David Hilbert
1603;Peru;[u'-8 -78'];3932488;1881;1881-01-01;Ronald Harvey
1604;National Library of Australia;[u'-35.2964 149.129'];;1881;1881-01-01;Ronald Harvey
1605;Australian Institute of Sport;[u'-35.247222222222 149.10416666667'];;1966;1966-01-01;Ronald Harvey
1606;Australian Institute of Sport;[u'-35.247222222222 149.10416666667'];;1990;1990-01-01;Peter Bartels
1607;Australian Institute of Sport;[u'-35.247222222222 149.10416666667'];;1990;1990-01-01;Mark Peters
1608;1992 Summer Olympics;[u'41.364166666667 2.1522222222222'];;1986;1986-01-01;Ronald Harvey
1609;1992 Summer Olympics;[u'41.364166666667 2.1522222222222'];;1992;1992-01-01;Kevin Rudd
1610;Great Barrier Reef Marine Park;[u'-18.56777778 148.55527778'];;1994;1994-01-01;Peter Bartels
1611;Gray's Inn;[u'51.51975 -0.11288611111111'];;2009;2009-01-01;Binyam Mohamed
1612;Gray's Inn;[u'51.51975 -0.11288611111111'];;2009;2009-01-01;Anthony Lester, Baron Lester of Herne Hill
1613;Gray's Inn;[u'51.51975 -0.11288611111111'];;2009;2009-01-01;David Pannick, Baron Pannick
1614;JFS;[u'51.5812 -0.28135'];;2009;2009-01-01;Binyam Mohamed
1615;JFS;[u'51.5812 -0.28135'];;October 2012;2012-10-01;Nick Clegg
1616;University of Leicester;[u'52.621388888889 -1.1244444444444'];6640320;2009;2009-01-01;Binyam Mohamed
1617;City of London School for Girls;[u'51.51916 -0.09449'];;2009;2009-01-01;Binyam Mohamed
1618;Magdalen College;[u'51.751944 -1.246389'];;2009;2009-01-01;Binyam Mohamed
1619;Supreme Court of the United Kingdom;[u'51.50027778 -0.12805556'];;2009;2009-01-01;Binyam Mohamed
1620;Latvia;[u'57 25'];458258;16 November 1742;1742-11-16;Wilhelm Abraham Teller
1621;Mengeringhausen;[u'51.3667 8.99'];2871962;16 November 1742;1742-11-16;Wilhelm Abraham Teller
1622;Waldeck;[u'50.9125 11.782778'];;16 November 1742;1742-11-16;Wilhelm Abraham Teller
1623;University of Halle-Wittenberg;[u'51.48638889 11.96888889'];;16 November 1742;1742-11-16;Wilhelm Abraham Teller
1624;Jelgava;[u'56.652222222222 23.724444444444'];459281;16 November 1742;1742-11-16;Wilhelm Abraham Teller
1625;University of Greifswald;[u'54.094638888889 13.374625'];;16 November 1742;1742-11-16;Wilhelm Abraham Teller
1626;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Rustie
1627;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;A-Trak
1628;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Diplo
1629;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Mr. Muthafuckin' eXquire
1630;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;ASAP Rocky
1631;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Schoolboy Q
1632;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Ab-Soul
1633;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Kitty
1634;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Freddie Gibbs
1635;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Charli XCX
1636;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Oh No
1637;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Frank Dukes
1638;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Scrufizzer
1639;Boulder;[u'40.019444444444 -105.29277777778'];5574991;December 2012;2012-12-01;Paul White
1640;Houston;[u'29.762777777778 -95.383055555556'];4699066;1998;1998-01-01;Baauer
1641;Houston;[u'29.762777777778 -95.383055555556'];4699066;April 9, 2013;2013-04-09;Tim Westwood
1642;Ann Arbor;[u'42.275277777778 -83.730833333333'];4984247;January 2013;2013-01-01;Baauer
1643;Ann Arbor;[u'42.275277777778 -83.730833333333'];4984247;May 14, 2013;2013-05-14;Danny Brown
1644;Austin;[u'30.3 -97.733333333333'];4671654;1998;1998-01-01;Schoolboy Q
1645;St. Louis;[u'38.616666666667 -90.2'];4407066;January 2013;2013-01-01;Baauer
1646;Coachella Valley Music and Arts Festival;[u'33.67838983 -116.23402117'];;July 2013;2013-07-01;Schoolboy Q
1647;Madison;[u'43.074722222222 -89.384444444444'];5261457;January 2013;2013-01-01;Baauer
1648;West Coast of the United States;[u'39 -122'];;1998;1998-01-01;Schoolboy Q
1649;Detroit;[u'42.331666666667 -83.0475'];4990729;March 23, 2013;2013-03-23;Action Bronson
1650;Detroit;[u'42.331666666667 -83.0475'];4990729;March 23, 2013;2013-03-23;J Dilla
1651;Detroit;[u'42.331666666667 -83.0475'];4990729;March 23, 2013;2013-03-23;The Alchemist
1652;Detroit;[u'42.331666666667 -83.0475'];4990729;March 23, 2013;2013-03-23;Sway Calloway
1653;Detroit;[u'42.331666666667 -83.0475'];4990729;March 23, 2013;2013-03-23;Dizzee Rascal
1654;Detroit;[u'42.331666666667 -83.0475'];4990729;June 2013;2013-06-01;Blu
1655;Detroit;[u'42.331666666667 -83.0475'];4990729;2012;2012-01-01;Kendrick Lamar
1656;Detroit;[u'42.331666666667 -83.0475'];4990729;2012;2012-01-01;Rick Ross
1657;Dundrum;[u'53.289722222222 -6.2441666666667'];2964532;22 August 1904;1904-08-22;William Goulding
1658;Dundrum;[u'53.289722222222 -6.2441666666667'];2964532;22 August 1904;1904-08-22;Valerie Goulding
1659;Ireland;[u'53.333333333333 -8'];;22 August 1904;1904-08-22;William Goulding
1660;Mozilla Foundation;[u'37.3879 -122.083'];;24 November 2005;2005-11-24;Mark Shuttleworth
1661;Mozilla Foundation;[u'37.3879 -122.083'];;24 November 2005;2005-11-24;Richard Stallman
1662;Italy;[u'43 12'];3175395;1992;1992-01-01;Adriano Baffi
1663;Italy;[u'43 12'];3175395;1992;1992-01-01;Marco Pantani
1664;San Marino;[u'43.933333333333 12.466666666667'];3168068;1992;1992-01-01;Adriano Baffi
1665;San Marino;[u'43.933333333333 12.466666666667'];3168068;1992;1992-01-01;Felice Gimondi
1666;Alpe d'Huez;[u'45.09 6.07'];3008406;1993;1993-01-01;Adriano Baffi
1667;Alpe d'Huez;[u'45.09 6.07'];3008406;1997;1997-01-01;Stefano Garzelli
1668;Barcelona;[u'41.3825 2.1769444444444'];3128760;1965;1965-01-01;Conchita Bautista
1669;Iberian Peninsula;[u'40.3 -3.7166666666667'];;1475;1475-01-01;Henry I of Castile
1670;Córdoba;[u'37.883333333333 -4.7666666666667'];2519240;1157;1157-01-01;Alfonso VIII of Castile
1671;Córdoba;[u'37.883333333333 -4.7666666666667'];2519240;1157;1157-01-01;Ferdinand II of León
1672;Córdoba;[u'37.883333333333 -4.7666666666667'];2519240;1537;1537-01-01;Abd-ar-Rahman III
1673;Málaga;[u'36.716666666667 -4.4166666666667'];2514256;1258;1258-01-01;Alfonso XI of Castile
1674;Málaga;[u'36.716666666667 -4.4166666666667'];2514256;1271;1271-01-01;Henry IV of Castile
1675;Crown of Castile;[u'40.38333333 -3.71666667'];;1271;1271-01-01;Alfonso XI of Castile
1676;Segovia;[u'40.95 -4.1166666666667'];6360915;1300;1300-01-01;Alfonso XI of Castile
1677;Burgos;[u'42.340833333333 -3.6997222222222'];3127461;1454;1454-01-01;Henry IV of Castile
1678;Barcelona (Esparraguera);[u'43.366666666667 -8.3833333333333'];3119841;1454;1454-01-01;Henry IV of Castile
1679;Cuenca;[u'40.071666666667 -2.135'];3124132;1454;1454-01-01;Henry IV of Castile
1680;Seville;[u'37.383333333333 -5.9833333333333'];2510911;1454;1454-01-01;Henry IV of Castile
1681;Toledo;[u'39.866666666667 -4.0333333333333'];2510409;1454;1454-01-01;Henry IV of Castile
1682;Republic of Venice;[u'45.583 12.683'];;20 February 1475;1475-02-20;Henry IV of Castile
1683;Crown of Castile;[u'40.38333333 -3.71666667'];;1157;1157-01-01;Alfonso X of Castile
1684;Crown of Castile;[u'40.38333333 -3.71666667'];;1157;1157-01-01;James I of Aragon
1685;AgeHa;[u'35.642148 139.825267'];;June 30, 1971;1971-06-30;Yuzuki Aikawa
1686;AgeHa;[u'35.642148 139.825267'];;June 30, 1971;1971-06-30;Kaede Matsushima
1687;AgeHa;[u'35.642148 139.825267'];;June 30, 1971;1971-06-30;Tina Yuzuki
1688;AgeHa;[u'35.642148 139.825267'];;June 30, 1971;1971-06-30;Sayaka Araki
1689;Battle of Sekigahara;[u'35.366666666667 136.46666666667'];;1584;1584-01-01;Toshihiro Nagoshi
1690;Battle of Sekigahara;[u'35.366666666667 136.46666666667'];;1584;1584-01-01;Miyamoto Musashi
1691;Battle of Sekigahara;[u'35.366666666667 136.46666666667'];;1584;1584-01-01;Itō Ittōsai
1692;Naha;[u'26.212222222222 127.67888888889'];1856030;Jun;2005-06-01;Shigeru Nakahara
1693;Naha;[u'26.212222222222 127.67888888889'];1856030;Jun;2005-06-01;Nana Natsume
1694;Sicily;[u'37.5 14'];2523119;2012;2012-01-01;Andrea Camilleri
1695;Sicily;[u'37.5 14'];2523119;2012;2012-01-01;Michele Riondino
1696;Korea;[u'38.316666666667 127.23333333333'];;1941;1941-01-01;Choi Hong-hi
1697;Vancouver;[u'49.25 -123.1'];6173331;1941;1941-01-01;Choi Hong-hi
1698;University of British Columbia;[u'49.261111111111 -123.25305555556'];7910029;1960;1960-01-01;Choi Hong-hi
1699;Korea under Japanese rule;[u'37.58333333 127'];;1941;1941-01-01;Choi Hong-hi
1700;United Kingdom;[u'54 -2'];2635167;4 March 1962;1962-03-04;Leonardo da Vinci
1701;Texel;[u'53.066666666667 4.8'];2746383;4 March 1962;1962-03-04;Leonardo da Vinci
1702;battle of Manzikert;[u'39.144722222222 42.539166666667'];;1077;1077-01-01;Suleiman ibn Qutulmish
1703;battle of Manzikert;[u'39.144722222222 42.539166666667'];;1077;1077-01-01;Malik-Shah I
1704;Anatolia;[u'39 32'];323835;1077;1077-01-01;Suleiman ibn Qutulmish
1705;Great Seljuq Empire;[u'36.2 58.8'];;1077;1077-01-01;Suleiman ibn Qutulmish
1706;Rogatec;[u'46.224289 15.705164'];3191578;1720;1720-01-01;Donatus of Zadar
1707;Styria;[u'46.366666666667 15.483333333333'];;1720;1720-01-01;Donatus of Zadar
1708;Savinjska Statistical Region;[u'46.25 15.16666667'];;1720;1720-01-01;Donatus of Zadar
1709;Lille;[u'50.631944444444 3.0575'];6454414;2006;2006-01-01;Pierre Gill
1710;Clandon railway station;[u'51.264 -0.503'];6952308;2013;2013-01-01;Rudyard Kipling
1711;London Road railway station;[u'51.2408 -0.565277'];;2013;2013-01-01;Rudyard Kipling
1712;Burpham, Surrey;[u'51.257 -0.5463'];7116367;2013;2013-01-01;Rudyard Kipling
1713;Guildford;[u'51.2354 -0.5746'];2647793;2013;2013-01-01;Rudyard Kipling
1714;Ming dynasty;[u'32.8 103.0833333'];;1604;1604-01-01;Wanli Emperor
1715;Ming dynasty;[u'32.8 103.0833333'];;1604;1604-01-01;Gu Xiancheng
1716;Ming dynasty;[u'32.8 103.0833333'];;1604;1604-01-01;Taichang Emperor
1717;Ming dynasty;[u'32.8 103.0833333'];;1604;1604-01-01;Tianqi Emperor
1718;Ming dynasty;[u'32.8 103.0833333'];;1604;1604-01-01;Wei Zhongxian
1719;Ming dynasty;[u'32.8 103.0833333'];;1604;1604-01-01;Chongzhen Emperor
1720;Qing dynasty;[u'39.9 116.38333333333'];;1604;1604-01-01;Wanli Emperor
1721;Wuxi;[u'31.566667 120.283333'];1790923;1604;1604-01-01;Wanli Emperor
1722;Wujin District;[u'31.70204 119.9377'];;1604;1604-01-01;Wanli Emperor
1723;Yixing;[u'31.369722222222 119.82388888889'];;1604;1604-01-01;Wanli Emperor
1724;Suzhou;[u'31.30401 120.61642'];1886760;1622;1622-01-01;Taichang Emperor
1725;United Kingdom;[u'54 -2'];2635167;2000;2000-01-01;John Payne
1726;United Kingdom;[u'54 -2'];2635167;2000;2000-01-01;Geoff Downes
1727;United Kingdom;[u'54 -2'];2635167;2000;2000-01-01;David Attenborough
1728;Quebec;[u'46.809166666667 -71.213611111111'];6115047;November 21, 1962;1962-11-21;Bobby McGrath
1729;Quebec;[u'46.809166666667 -71.213611111111'];6115047;November 21, 1962;1962-11-21;Dave Pearson
1730;Burley in Wharfedale;[u'53.9137 -1.748'];2654285;27 July 1905;1905-07-27;Frederick Fison
1731;Hamburg;[u'53.55 10'];2911298;1740;1740-01-01;Dorothea Ackermann
1732;Hamburg;[u'53.55 10'];2911298;1740;1740-01-01;Marie Magdalene Charlotte Ackermann
1733;Hamburg;[u'53.55 10'];2911298;1740;1740-01-01;Gotthold Ephraim Lessing
1734;Hamburg;[u'53.55 10'];2911298;1740;1740-01-01;Friedrich Ludwig Schröder
1735;Hamburg;[u'53.55 10'];2911298;1740;1740-01-01;Konrad Ernst Ackermann
1736;Hamburg;[u'53.55 10'];2911298;1740;1740-01-01;Abel Seyler
1737;Hamburg;[u'53.55 10'];2911298;1740;1740-01-01;Konrad Ekhof
1738;Frankfurt;[u'50.113611111111 8.6797222222222'];2925533;1740;1740-01-01;Dorothea Ackermann
1739;Lüneburg;[u'53.2525 10.414444444444'];2875115;1740;1740-01-01;Dorothea Ackermann
1740;Königsberg;[u'54.716666666667 20.516666666667'];;1740;1740-01-01;Dorothea Ackermann
1741;Wrocław;[u'51.116666666667 17.033333333333'];3081368;1740;1740-01-01;Dorothea Ackermann
1742;Halle;[u'51.483055555556 11.971944444444'];2911522;1740;1740-01-01;Dorothea Ackermann
1743;Strasbourg;[u'48.573333333333 7.7522222222222'];2973783;1740;1740-01-01;Dorothea Ackermann
1744;Braunschweig;[u'52.269166666667 10.521111111111'];2945024;1740;1740-01-01;Dorothea Ackermann
1745;Hanover;[u'52.374444444444 9.7386111111111'];2910831;1740;1740-01-01;Dorothea Ackermann
1746;North Gyeongsang Province;[u'36.25 128.75'];1841597;1570;1570-01-01;Kim Ki-duk
1747;'s-Hertogenbosch;[u'51.7 5.3166666666667'];2747351;1606;1606-01-01;Hendrick van Balen
1748;'s-Hertogenbosch;[u'51.7 5.3166666666667'];2747351;1606;1606-01-01;Jan van Balen
1749;'s-Hertogenbosch;[u'51.7 5.3166666666667'];2747351;1606;1606-01-01;Francesco Primaticcio
1750;'s-Hertogenbosch;[u'51.7 5.3166666666667'];2747351;1606;1606-01-01;Hendrick van Balen the Younger
1751;'s-Hertogenbosch;[u'51.7 5.3166666666667'];2747351;1606;1606-01-01;Abraham van Blijenberch
1752;North Brabant;[u'51.666666666667 5'];2749990;1606;1606-01-01;Hendrick van Balen
1753;Dutch Republic;[u'52.08 4.3'];;1606;1606-01-01;Hendrick van Balen
1754;Dutch Republic;[u'52.08 4.3'];;1621;1621-01-01;Amalia of Solms-Braunfels
1755;Dutch Republic;[u'52.08 4.3'];;1621;1621-01-01;Jacob Jordaens
1756;Dutch Republic;[u'52.08 4.3'];;Jan;1669-01-01;Cardinal-Infante Ferdinand of Austria
1757;Dutch Republic;[u'52.08 4.3'];;1621;1621-01-01;Gerard van Honthorst
1758;Fontainebleau;[u'48.408888888889 2.7016666666667'];3018074;1606;1606-01-01;Hendrick van Balen
1759;Huis ten Bosch;[u'52.093055555556 4.3438888888889'];2753492;1621;1621-01-01;Peter Paul Rubens
1760;The Hague;[u'52.084166666667 4.3175'];2747373;1621;1621-01-01;Peter Paul Rubens
1761;Rosenheim;[u'47.856111111111 12.128888888889'];2844988;17 August 1947;1947-08-17;Ruzi Nazar
1762;Rosenheim;[u'47.856111111111 12.128888888889'];2844988;17 August 1947;1947-08-17;John Forbes Nash
1763;Rosenheim;[u'47.856111111111 12.128888888889'];2844988;17 August 1947;1947-08-17;Wassily Leontief
1764;Tarrytown;[u'41.069166666667 -73.859722222222'];5140538;1970;1970-01-01;John Forbes Nash
1765;Bavaria;[u'48.7775 11.431111111111'];2951839;17 August 1947;1947-08-17;Ruzi Nazar
1766;New York University;[u'40.73 -73.995'];5128634;1970;1970-01-01;John Forbes Nash
